DB,Phylum,Class,Order,Family,Genus
BOLD,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abralia
BOLD,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis
BOLD,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Enoploteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Watasenia
BOLD,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis
BOLD,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatus
BOLD,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Okutania
BOLD,Mollusca,Cephalopoda,Oegopsida,Histioteuthidae,Histioteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Histioteuthidae,Stigmatoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Joubiniteuthidae,Joubiniteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Lepidoteuthidae,Lepidoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Lycoteuthidae,Lycoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Lycoteuthidae,Selenoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Magnapinnidae,Magnapinna
BOLD,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Echinoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Idioteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Magnoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Mastigopsis
BOLD,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Mastigoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Neoteuthidae,Alluroteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Dosidicus
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Eucleoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Hyaloteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Illex
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Martialia
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Nototodarus
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Ornithoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Sthenoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Todaropsis
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Ancistroteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Filippovia
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Kondakovia
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Moroteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Moroteuthopsis
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Notonykia
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onykia
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Walvisteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Pholidoteuthidae,Pholidoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Psychroteuthidae,Psychroteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Pyroteuthidae,Pterygioteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Pyroteuthidae,Pyroteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Thysanoteuthidae,Thysanoteuthis
BOLD,Mollusca,Cephalopoda,Oegopsida,Ancistrocheiridae,Ancistrocheiridae
MIDORI16S,Mollusca,Cephalopoda,Oegopsida,Architeuthidae,Architeuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Batoteuthidae,Batoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Brachioteuthidae,Brachioteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Chiroteuthidae,Chiroteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Cranchiidae,Cranchiidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Cycloteuthidae,Cycloteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Enoploteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Histioteuthidae,Histioteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Joubiniteuthidae,Joubiniteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Lepidoteuthidae,Lepidoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Lycoteuthidae,Lycoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Magnapinnidae,Magnapinnidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Mastigoteuthidae,Mastigoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Neoteuthidae,Neoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Octopoteuthidae,Octopoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Pholidoteuthidae,Pholidoteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Psychroteuthidae,Psychroteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Pyroteuthidae,Pyroteuthidae
BOLD,Mollusca,Cephalopoda,Oegopsida,Thysanoteuthidae,Thysanoteuthidae
SILVA138,Acanthocephala,Archiacanthocephala,Oligacanthorhynchida,Oligacanthorhynchida,Oligacanthorhynchida
BOLD,Acanthocephala,Archiacanthocephala,Oligacanthorhynchida,Oligacanthorhynchidae,Macracanthorhynchus
BOLD,Acanthocephala,Archiacanthocephala,Oligacanthorhynchida,Oligacanthorhynchidae,Oligacanthorhynchus
BOLD,Acanthocephala,Archiacanthocephala,Oligacanthorhynchida,Oligacanthorhynchidae,Oncicola
BOLD,Acanthocephala,Archiacanthocephala,Oligacanthorhynchida,Oligacanthorhynchidae,Prosthenorchis
BOLD,Acanthocephala,Archiacanthocephala,Oligacanthorhynchida,Oligacanthorhynchidae,Oligacanthorhynchidae
SILVA138,Annelida,Clitellata,Oligochaeta,Oligochaeta,Oligochaeta
BOLD,Mollusca,Gastropoda,Omalogyridae,Omalogyridae_X,Omalogyra
BOLD,Mollusca,Gastropoda,Omalogyridae,Omalogyridae_X,Omalogyridae_X
BOLD,Arthropoda,Branchiopoda,Onychopoda,Cercopagididae,Bythotrephes
BOLD,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Evadne
BOLD,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Pleopis
BOLD,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Podon
BOLD,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Podonevadne
BOLD,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Pseudevadne
BOLD,Arthropoda,Branchiopoda,Onychopoda,Polyphemidae,Polyphemus
BOLD,Arthropoda,Branchiopoda,Onychopoda,Polyphemidae,Polyphemidae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Blastomyces
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Helicocarpus
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Histoplasma
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Lacazia
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Paracoccidioides
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arachnomycetaceae,Arachnomyces
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Arthroderma
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Ctenomyces
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Epidermophyton
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Microsporum
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Nannizzia
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ascosphaeraceae,Ascosphaera
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Eremascaceae,Eremascus
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Arachniotus
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnascella
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascus
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Kraurogymnocarpa
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Incertae_Sedis,Coccidioides
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Incertae_Sedis,Spiromastix
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Nannizziopsiaceae,Nannizziopsis
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Nannizziopsiaceae,Paranannizziopsis
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Apinisia
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Ascocalvatia
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Chlamydosauromyces
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Chrysosporium
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Onygena
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Ophidiomyces
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Pectinotrichum
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Pseudoamauroascus
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Renispora
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Shanorella
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Uncinocarpus
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenales,Amaurascopsis
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenales,Leucothecium
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenales,Onygenales
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Ajellomycetaceae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arachnomycetaceae,Arachnomycetaceae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Arthrodermataceae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Ascosphaeraceae,Ascosphaeraceae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Eremascaceae,Eremascaceae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascaceae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Nannizziopsiaceae,Nannizziopsiaceae
SILVA138,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Onygenaceae
BOLD,Opalinata,Opalinata,Opalinata,Opalinata,Opalinata
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Ammotrypanella
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Euzonus
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Armandia
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Ophelia
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Ophelina
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Polyophthalmus
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Thoracophelia
BOLD,Annelida,Polychaeta,Opheliida,Opheliidae,Travisia
SILVA138,Annelida,Polychaeta,Opheliidae,Opheliidae,Opheliidae
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiocamax
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiodelos
MIDORI16S,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiolimna
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiologimus
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiomitra
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiomitrella
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiomyces
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiophthalmus
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophioplinthaca
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiopristis
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiosparte
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiotholia
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiotoma
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiotreta
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiurothamnus
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Clarkcoma
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiarthrum
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiocoma
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiocomella
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiocomina
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiopsila
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiopteris
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Bathypectinura
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophiarachnella
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophiochaeta
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophiochasma
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophioderma
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophiopeza
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophiopsammus
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophiurochaeta
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiomyxidae,Neoplax
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiomyxidae,Ophiolycus
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiomyxidae,Ophiomyxa
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiomyxidae,Ophiophrixus
BOLD,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiomyxidae,Ophioscolex
MIDORI16S,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophiodermatidae
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Bidenichthys
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Megacataetyx
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Tuamotuichthys
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Typhliasina
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Apagesoma
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Holcomycteronus
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Leucicorus
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Mastigopterus
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Ventichthys
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Parabrotulidae,Parabrotula
BOLD,Chordata,Actinopteri,Ophidiiformes,Aphyonidae,Aphyonus
BOLD,Chordata,Actinopteri,Ophidiiformes,Aphyonidae,Barathronus
BOLD,Chordata,Actinopteri,Ophidiiformes,Aphyonidae,Paraphyonus
BOLD,Chordata,Actinopteri,Ophidiiformes,Aphyonidae,Sciadonus
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Alionematichthys
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Bellottia
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Brosmophyciops
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Brosmophycis
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Bythites
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Calamopteryx
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Cataetyx
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Dermatopsis
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Diancistrus
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Dinematichthys
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Diplacanthopoma
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Grammonus
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Lucifuga
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Ogilbia
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Pseudonus
BOLD,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Saccogaster
BOLD,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus
BOLD,Chordata,Actinopteri,Ophidiiformes,Carapidae,Echiodon
BOLD,Chordata,Actinopteri,Ophidiiformes,Carapidae,Encheliophis
BOLD,Chordata,Actinopteri,Ophidiiformes,Carapidae,Eurypleuron
BOLD,Chordata,Actinopteri,Ophidiiformes,Carapidae,Onuxodon
BOLD,Chordata,Actinopteri,Ophidiiformes,Carapidae,Pyramodon
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Acanthonus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Barathrites
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Bassogigas
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Bassozetus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Benthocometes
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Brotula
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Brotulotaenia
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Cherublemma
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Chilara
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Dannevigia
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Dicrolene
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Genypterus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Glyptophidium
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Homostolus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Hoplobrotula
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Hypopleuron
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Lamprogrammus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Lepophidium
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Luciobrotula
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Monomitopus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Neobythites
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Ophidion
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Otophidium
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Parophidion
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Penopus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Petrotyx
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Porogadus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Pycnocraspedum
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Raneya
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Selachophidium
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Sirembo
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Spectrunculus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Thalassobathia
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Typhlonus
BOLD,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Xyelacyba
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Bythitidae
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Ophidiidae
MIDORI16S,Chordata,Actinopteri,Ophidiiformes,Parabrotulidae,Parabrotulidae
BOLD,Chordata,Actinopteri,Ophidiiformes,Aphyonidae,Aphyonidae
BOLD,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapidae
SILVA138,Phragmoplastophyta,Embryophyta,Ophioglossales,Ophioglossales,Botrypus
SILVA138,Phragmoplastophyta,Embryophyta,Ophioglossales,Ophioglossales,Helminthostachys
SILVA138,Phragmoplastophyta,Embryophyta,Ophioglossales,Ophioglossales,Ophioglossales
SILVA138,Phragmoplastophyta,Embryophyta,Ophioglossales,Ophioglossales,Ophioglossum
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Ceratocystiopsis
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Grosmannia
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Leptographium
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Ophiostoma
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Ophiostomataceae
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Pesotum
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Raffaelea
SILVA138,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Amphiophiura
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Astrophiura
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Dictenophiura
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Euvondrea
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiernus
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocrossota
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophioctenella
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiogona
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophioleuce
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiomastus
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiomisidium
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophionotus
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiopallas
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophioperla
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiophycis
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiopleura
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophioplinthus
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiosteira
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiotypa
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiuroglypha
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiuroid
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiurolepis
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Perlophiura
BOLD,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Stegophiura
BOLD,Echinodermata,Ophiuroidea,Ophiuroidea,Ophiuroidea,Ophiuroidea
MIDORI16S,Arthropoda,Arachnida,Opilioacarida,Opilioacaridae,opilioacarid
MIDORI16S,Arthropoda,Arachnida,Opilioacarida,Opilioacaridae,Opilioacaridae
MIDORI16S,Arthropoda,Arachnida,Opiliones,Agoristenidae,Agoristenus
MIDORI16S,Arthropoda,Arachnida,Opiliones,Agoristenidae,Andrescava
MIDORI16S,Arthropoda,Arachnida,Opiliones,Agoristenidae,Avima
BOLD,Arthropoda,Arachnida,Opiliones,Assamiidae,Bandona
BOLD,Arthropoda,Arachnida,Opiliones,Biantidae,Metabiantes
BOLD,Arthropoda,Arachnida,Opiliones,Caddidae,Acropsopilio
BOLD,Arthropoda,Arachnida,Opiliones,Caddidae,Caddo
MIDORI16S,Arthropoda,Arachnida,Opiliones,Caddidae,Hesperopilio
MIDORI16S,Arthropoda,Arachnida,Opiliones,Ceratolasmatidae,Hesperonemastoma
BOLD,Arthropoda,Arachnida,Opiliones,Cladonychiidae,Cryptomaster
BOLD,Arthropoda,Arachnida,Opiliones,Cosmetidae,Cynorta
BOLD,Arthropoda,Arachnida,Opiliones,Cosmetidae,Cynortellana
MIDORI16S,Arthropoda,Arachnida,Opiliones,Cosmetidae,Cynortellula
MIDORI16S,Arthropoda,Arachnida,Opiliones,Cosmetidae,Cynortula
MIDORI16S,Arthropoda,Arachnida,Opiliones,Cosmetidae,Erginulus
MIDORI16S,Arthropoda,Arachnida,Opiliones,Cosmetidae,Eucynorta
MIDORI16S,Arthropoda,Arachnida,Opiliones,Cosmetidae,Eucynortella
MIDORI16S,Arthropoda,Arachnida,Opiliones,Cosmetidae,Eucynortula
MIDORI16S,Arthropoda,Arachnida,Opiliones,Cosmetidae,Eupoecilaema
